,lat_northernrockies,lon_northernrockies
1063,43.59375,-114.59375
1064,43.59375,-114.53125
1065,43.59375,-114.46875
1066,43.59375,-114.40625
1067,43.59375,-114.34375
1068,43.59375,-114.28125
1069,43.59375,-114.21875
1070,43.59375,-114.15625
1071,43.59375,-114.09375
1072,43.59375,-114.03125
1073,43.59375,-113.96875
1074,43.59375,-113.90625
1075,43.59375,-113.84375
1076,43.59375,-113.78125
1077,43.59375,-113.71875
1078,43.59375,-113.65625
1079,43.59375,-113.59375
1080,43.59375,-113.53125
1081,43.59375,-111.59375
1082,43.59375,-111.46875
1083,43.59375,-111.40625
1084,43.59375,-111.34375
1085,43.59375,-111.28125
1086,43.59375,-111.21875
1087,43.59375,-111.15625
1088,43.59375,-111.09375
1089,43.59375,-111.03125
1090,43.59375,-110.96875
1091,43.59375,-110.90625
1092,43.59375,-110.84375
1093,43.59375,-110.78125
1094,43.59375,-110.71875
1095,43.59375,-110.65625
1096,43.59375,-110.59375
1097,43.59375,-110.53125
1098,43.59375,-110.46875
1099,43.59375,-110.40625
1100,43.59375,-110.34375
1101,43.59375,-110.28125
1102,43.59375,-110.21875
1103,43.59375,-110.15625
1104,43.59375,-110.09375
1105,43.59375,-110.03125
1106,43.59375,-109.96875
1107,43.59375,-109.90625
1108,43.59375,-109.84375
1109,43.59375,-109.78125
1110,43.59375,-109.28125
1111,43.59375,-109.21875
1112,43.59375,-109.15625
1113,43.59375,-109.09375
1114,43.59375,-109.03125
1115,43.59375,-108.78125
1116,43.59375,-108.71875
1117,43.59375,-108.65625
1118,43.65625,-115.96875
1119,43.65625,-115.90625
1120,43.65625,-115.84375
1121,43.65625,-115.78125
1122,43.65625,-115.71875
1123,43.65625,-115.65625
1124,43.65625,-115.59375
1125,43.65625,-115.53125
1126,43.65625,-115.46875
1127,43.65625,-115.40625
1128,43.65625,-115.34375
1129,43.65625,-115.28125
1130,43.65625,-115.21875
1131,43.65625,-115.15625
1132,43.65625,-115.09375
1133,43.65625,-115.03125
1134,43.65625,-114.96875
1135,43.65625,-114.90625
1136,43.65625,-114.84375
1137,43.65625,-114.78125
1138,43.65625,-114.71875
1139,43.65625,-114.65625
1140,43.65625,-114.59375
1141,43.65625,-114.53125
1142,43.65625,-114.46875
1143,43.65625,-114.40625
1144,43.65625,-114.34375
1145,43.65625,-114.28125
1146,43.65625,-114.21875
1147,43.65625,-114.15625
1148,43.65625,-114.09375
1149,43.65625,-114.03125
1150,43.65625,-113.96875
1151,43.65625,-113.90625
1152,43.65625,-113.84375
1153,43.65625,-113.78125
1154,43.65625,-113.71875
1155,43.65625,-113.65625
1156,43.65625,-113.59375
1157,43.65625,-113.53125
1158,43.65625,-113.21875
1159,43.65625,-113.15625
1160,43.65625,-111.65625
1161,43.65625,-111.59375
1162,43.65625,-111.53125
1163,43.65625,-111.46875
1164,43.65625,-111.40625
1165,43.65625,-111.34375
1166,43.65625,-111.28125
1167,43.65625,-111.21875
1168,43.65625,-111.09375
1169,43.65625,-111.03125
1170,43.65625,-110.96875
1171,43.65625,-110.90625
1172,43.65625,-110.84375
1173,43.65625,-110.78125
1174,43.65625,-110.71875
1175,43.65625,-110.65625
1176,43.65625,-110.59375
1177,43.65625,-110.53125
1178,43.65625,-110.46875
1179,43.65625,-110.40625
1180,43.65625,-110.34375
1181,43.65625,-110.28125
1182,43.65625,-110.21875
1183,43.65625,-110.15625
1184,43.65625,-110.09375
1185,43.65625,-110.03125
1186,43.65625,-109.96875
1187,43.65625,-109.90625
1188,43.65625,-109.84375
1189,43.65625,-109.78125
1190,43.65625,-109.71875
1191,43.65625,-109.65625
1192,43.65625,-109.59375
1193,43.65625,-109.53125
1194,43.65625,-109.34375
1195,43.65625,-109.28125
1196,43.65625,-109.21875
1197,43.65625,-109.15625
1198,43.65625,-109.09375
1199,43.65625,-109.03125
1200,43.65625,-108.96875
1201,43.71875,-115.90625
1202,43.71875,-115.84375
1203,43.71875,-115.78125
1204,43.71875,-115.71875
1205,43.71875,-115.65625
1206,43.71875,-115.59375
1207,43.71875,-115.53125
1208,43.71875,-115.46875
1209,43.71875,-115.40625
1210,43.71875,-115.34375
1211,43.71875,-115.28125
1212,43.71875,-115.21875
1213,43.71875,-115.15625
1214,43.71875,-115.09375
1215,43.71875,-115.03125
1216,43.71875,-114.96875
1217,43.71875,-114.90625
1218,43.71875,-114.84375
1219,43.71875,-114.78125
1220,43.71875,-114.71875
1221,43.71875,-114.65625
1222,43.71875,-114.59375
1223,43.71875,-114.53125
1224,43.71875,-114.46875
1225,43.71875,-114.40625
1226,43.71875,-114.34375
1227,43.71875,-114.28125
1228,43.71875,-114.21875
1229,43.71875,-114.15625
1230,43.71875,-114.09375
1231,43.71875,-114.03125
1232,43.71875,-113.96875
1233,43.71875,-113.90625
1234,43.71875,-113.84375
1235,43.71875,-113.78125
1236,43.71875,-113.71875
1237,43.71875,-113.65625
1238,43.71875,-113.59375
1239,43.71875,-113.53125
1240,43.71875,-113.46875
1241,43.71875,-113.40625
1242,43.71875,-113.28125
1243,43.71875,-113.21875
1244,43.71875,-113.15625
1245,43.71875,-113.09375
1246,43.71875,-111.71875
1247,43.71875,-111.65625
1248,43.71875,-111.59375
1249,43.71875,-111.53125
1250,43.71875,-111.46875
1251,43.71875,-111.40625
1252,43.71875,-111.34375
1253,43.71875,-111.28125
1254,43.71875,-111.21875
1255,43.71875,-111.03125
1256,43.71875,-110.96875
1257,43.71875,-110.90625
1258,43.71875,-110.84375
1259,43.71875,-110.78125
1260,43.71875,-110.71875
1261,43.71875,-110.65625
1262,43.71875,-110.59375
1263,43.71875,-110.53125
1264,43.71875,-110.46875
1265,43.71875,-110.40625
1266,43.71875,-110.34375
1267,43.71875,-110.28125
1268,43.71875,-110.21875
1269,43.71875,-110.15625
1270,43.71875,-110.09375
1271,43.71875,-110.03125
1272,43.71875,-109.96875
1273,43.71875,-109.90625
1274,43.71875,-109.84375
1275,43.71875,-109.78125
1276,43.71875,-109.71875
1277,43.71875,-109.65625
1278,43.71875,-109.59375
1279,43.71875,-109.53125
1280,43.71875,-109.46875
1281,43.71875,-109.40625
1282,43.71875,-109.34375
1283,43.71875,-109.28125
1284,43.71875,-109.21875
1285,43.71875,-109.15625
1286,43.71875,-109.09375
1287,43.71875,-109.03125
1288,43.78125,-115.96875
1289,43.78125,-115.90625
1290,43.78125,-115.84375
1291,43.78125,-115.78125
1292,43.78125,-115.71875
1293,43.78125,-115.65625
1294,43.78125,-115.59375
1295,43.78125,-115.53125
1296,43.78125,-115.46875
1297,43.78125,-115.40625
1298,43.78125,-115.34375
1299,43.78125,-115.28125
1300,43.78125,-115.21875
1301,43.78125,-115.15625
1302,43.78125,-115.09375
1303,43.78125,-115.03125
1304,43.78125,-114.96875
1305,43.78125,-114.90625
1306,43.78125,-114.84375
1307,43.78125,-114.78125
1308,43.78125,-114.71875
1309,43.78125,-114.65625
1310,43.78125,-114.59375
1311,43.78125,-114.53125
1312,43.78125,-114.46875
1313,43.78125,-114.40625
1314,43.78125,-114.34375
1315,43.78125,-114.28125
1316,43.78125,-114.21875
1317,43.78125,-114.15625
1318,43.78125,-114.09375
1319,43.78125,-114.03125
1320,43.78125,-113.96875
1321,43.78125,-113.90625
1322,43.78125,-113.84375
1323,43.78125,-113.78125
1324,43.78125,-113.71875
1325,43.78125,-113.65625
1326,43.78125,-113.59375
1327,43.78125,-113.53125
1328,43.78125,-113.46875
1329,43.78125,-113.40625
1330,43.78125,-113.28125
1331,43.78125,-113.21875
1332,43.78125,-113.15625
1333,43.78125,-113.09375
1334,43.78125,-111.71875
1335,43.78125,-111.65625
1336,43.78125,-111.59375
1337,43.78125,-111.53125
1338,43.78125,-111.46875
1339,43.78125,-111.40625
1340,43.78125,-111.34375
1341,43.78125,-111.28125
1342,43.78125,-111.03125
1343,43.78125,-110.96875
1344,43.78125,-110.90625
1345,43.78125,-110.84375
1346,43.78125,-110.78125
1347,43.78125,-110.71875
1348,43.78125,-110.65625
1349,43.78125,-110.59375
1350,43.78125,-110.53125
1351,43.78125,-110.46875
1352,43.78125,-110.40625
1353,43.78125,-110.34375
1354,43.78125,-110.28125
1355,43.78125,-110.21875
1356,43.78125,-110.15625
1357,43.78125,-110.09375
1358,43.78125,-110.03125
1359,43.78125,-109.96875
1360,43.78125,-109.90625
1361,43.78125,-109.84375
1362,43.78125,-109.78125
1363,43.78125,-109.71875
1364,43.78125,-109.65625
1365,43.78125,-109.59375
1366,43.78125,-109.53125
1367,43.78125,-109.46875
1368,43.78125,-109.40625
1369,43.78125,-109.34375
1370,43.78125,-109.28125
1371,43.78125,-109.21875
1372,43.78125,-109.15625
1373,43.78125,-109.09375
1374,43.78125,-109.03125
1375,43.78125,-108.96875
1376,43.84375,-115.96875
1377,43.84375,-115.90625
1378,43.84375,-115.84375
1379,43.84375,-115.78125
1380,43.84375,-115.71875
1381,43.84375,-115.65625
1382,43.84375,-115.59375
1383,43.84375,-115.53125
1384,43.84375,-115.46875
1385,43.84375,-115.40625
1386,43.84375,-115.34375
1387,43.84375,-115.28125
1388,43.84375,-115.21875
1389,43.84375,-115.15625
1390,43.84375,-115.09375
1391,43.84375,-115.03125
1392,43.84375,-114.96875
1393,43.84375,-114.90625
1394,43.84375,-114.84375
1395,43.84375,-114.78125
1396,43.84375,-114.71875
1397,43.84375,-114.65625
1398,43.84375,-114.59375
1399,43.84375,-114.53125
1400,43.84375,-114.46875
1401,43.84375,-114.40625
1402,43.84375,-114.34375
1403,43.84375,-114.28125
1404,43.84375,-114.21875
1405,43.84375,-114.15625
1406,43.84375,-114.09375
1407,43.84375,-114.03125
1408,43.84375,-113.96875
1409,43.84375,-113.90625
1410,43.84375,-113.84375
1411,43.84375,-113.78125
1412,43.84375,-113.71875
1413,43.84375,-113.65625
1414,43.84375,-113.59375
1415,43.84375,-113.53125
1416,43.84375,-113.34375
1417,43.84375,-113.28125
1418,43.84375,-113.21875
1419,43.84375,-111.59375
1420,43.84375,-111.53125
1421,43.84375,-111.46875
1422,43.84375,-111.40625
1423,43.84375,-111.34375
1424,43.84375,-111.28125
1425,43.84375,-111.15625
1426,43.84375,-111.09375
1427,43.84375,-111.03125
1428,43.84375,-110.96875
1429,43.84375,-110.90625
1430,43.84375,-110.84375
1431,43.84375,-110.78125
1432,43.84375,-110.71875
1433,43.84375,-110.65625
1434,43.84375,-110.59375
1435,43.84375,-110.53125
1436,43.84375,-110.46875
1437,43.84375,-110.40625
1438,43.84375,-110.34375
1439,43.84375,-110.28125
1440,43.84375,-110.21875
1441,43.84375,-110.15625
1442,43.84375,-110.09375
1443,43.84375,-110.03125
1444,43.84375,-109.96875
1445,43.84375,-109.90625
1446,43.84375,-109.84375
1447,43.84375,-109.78125
1448,43.84375,-109.71875
1449,43.84375,-109.65625
1450,43.84375,-109.59375
1451,43.84375,-109.53125
1452,43.84375,-109.46875
1453,43.84375,-109.40625
1454,43.84375,-109.34375
1455,43.84375,-109.28125
1456,43.84375,-109.21875
1457,43.84375,-109.15625
1458,43.84375,-109.09375
1459,43.84375,-109.03125
1460,43.84375,-108.96875
1461,43.84375,-108.90625
1462,43.90625,-115.96875
1463,43.90625,-115.90625
1464,43.90625,-115.84375
1465,43.90625,-115.78125
1466,43.90625,-115.71875
1467,43.90625,-115.65625
1468,43.90625,-115.59375
1469,43.90625,-115.53125
1470,43.90625,-115.46875
1471,43.90625,-115.40625
1472,43.90625,-115.34375
1473,43.90625,-115.28125
1474,43.90625,-115.21875
1475,43.90625,-115.15625
1476,43.90625,-115.09375
1477,43.90625,-115.03125
1478,43.90625,-114.96875
1479,43.90625,-114.90625
1480,43.90625,-114.84375
1481,43.90625,-114.78125
1482,43.90625,-114.71875
1483,43.90625,-114.65625
1484,43.90625,-114.59375
1485,43.90625,-114.53125
1486,43.90625,-114.46875
1487,43.90625,-114.40625
1488,43.90625,-114.34375
1489,43.90625,-114.28125
1490,43.90625,-114.21875
1491,43.90625,-114.15625
1492,43.90625,-114.09375
1493,43.90625,-114.03125
1494,43.90625,-113.96875
1495,43.90625,-113.90625
1496,43.90625,-113.84375
1497,43.90625,-113.78125
1498,43.90625,-113.71875
1499,43.90625,-113.65625
1500,43.90625,-113.46875
1501,43.90625,-113.34375
1502,43.90625,-113.28125
1503,43.90625,-113.21875
1504,43.90625,-112.96875
1505,43.90625,-112.90625
1506,43.90625,-111.53125
1507,43.90625,-111.46875
1508,43.90625,-111.40625
1509,43.90625,-111.34375
1510,43.90625,-111.28125
1511,43.90625,-111.21875
1512,43.90625,-111.15625
1513,43.90625,-111.09375
1514,43.90625,-111.03125
1515,43.90625,-110.96875
1516,43.90625,-110.90625
1517,43.90625,-110.84375
1518,43.90625,-110.78125
1519,43.90625,-110.71875
1520,43.90625,-110.65625
1521,43.90625,-110.59375
1522,43.90625,-110.53125
1523,43.90625,-110.46875
1524,43.90625,-110.40625
1525,43.90625,-110.34375
1526,43.90625,-110.28125
1527,43.90625,-110.21875
1528,43.90625,-110.15625
1529,43.90625,-110.09375
1530,43.90625,-110.03125
1531,43.90625,-109.96875
1532,43.90625,-109.90625
1533,43.90625,-109.84375
1534,43.90625,-109.78125
1535,43.90625,-109.71875
1536,43.90625,-109.65625
1537,43.90625,-109.59375
1538,43.90625,-109.53125
1539,43.90625,-109.46875
1540,43.90625,-109.40625
1541,43.90625,-109.34375
1542,43.90625,-109.28125
1543,43.90625,-109.21875
1544,43.90625,-109.15625
1545,43.90625,-109.09375
1546,43.90625,-109.03125
1547,43.90625,-108.96875
1548,43.90625,-108.90625
1549,43.96875,-115.96875
1550,43.96875,-115.90625
1551,43.96875,-115.84375
1552,43.96875,-115.78125
1553,43.96875,-115.71875
1554,43.96875,-115.65625
1555,43.96875,-115.59375
1556,43.96875,-115.53125
1557,43.96875,-115.46875
1558,43.96875,-115.40625
1559,43.96875,-115.34375
1560,43.96875,-115.28125
1561,43.96875,-115.21875
1562,43.96875,-115.15625
1563,43.96875,-115.09375
1564,43.96875,-115.03125
1565,43.96875,-114.96875
1566,43.96875,-114.90625
1567,43.96875,-114.84375
1568,43.96875,-114.78125
1569,43.96875,-114.71875
1570,43.96875,-114.65625
1571,43.96875,-114.59375
1572,43.96875,-114.53125
1573,43.96875,-114.46875
1574,43.96875,-114.40625
1575,43.96875,-114.34375
1576,43.96875,-114.28125
1577,43.96875,-114.21875
1578,43.96875,-114.15625
1579,43.96875,-114.09375
1580,43.96875,-114.03125
1581,43.96875,-113.96875
1582,43.96875,-113.90625
1583,43.96875,-113.59375
1584,43.96875,-113.53125
1585,43.96875,-113.46875
1586,43.96875,-113.40625
1587,43.96875,-113.34375
1588,43.96875,-113.28125
1589,43.96875,-113.03125
1590,43.96875,-112.96875
1591,43.96875,-112.90625
1592,43.96875,-111.53125
1593,43.96875,-111.46875
1594,43.96875,-111.40625
1595,43.96875,-111.34375
1596,43.96875,-111.28125
1597,43.96875,-111.21875
1598,43.96875,-111.15625
1599,43.96875,-111.09375
1600,43.96875,-111.03125
1601,43.96875,-110.96875
1602,43.96875,-110.90625
1603,43.96875,-110.84375
1604,43.96875,-110.78125
1605,43.96875,-110.71875
1606,43.96875,-110.65625
1607,43.96875,-110.59375
1608,43.96875,-110.53125
1609,43.96875,-110.46875
1610,43.96875,-110.40625
1611,43.96875,-110.34375
1612,43.96875,-110.28125
1613,43.96875,-110.21875
1614,43.96875,-110.15625
1615,43.96875,-110.09375
1616,43.96875,-110.03125
1617,43.96875,-109.96875
1618,43.96875,-109.90625
1619,43.96875,-109.84375
1620,43.96875,-109.78125
1621,43.96875,-109.71875
1622,43.96875,-109.65625
1623,43.96875,-109.59375
1624,43.96875,-109.53125
1625,43.96875,-109.46875
1626,43.96875,-109.40625
1627,43.96875,-109.34375
1628,43.96875,-109.28125
1629,43.96875,-109.21875
1630,43.96875,-109.15625
1631,43.96875,-109.09375
1632,43.96875,-109.03125
1633,44.03125,-116.40625
1634,44.03125,-116.21875
1635,44.03125,-116.15625
1636,44.03125,-116.09375
1637,44.03125,-116.03125
1638,44.03125,-115.96875
1639,44.03125,-115.90625
1640,44.03125,-115.84375
1641,44.03125,-115.78125
1642,44.03125,-115.71875
1643,44.03125,-115.65625
1644,44.03125,-115.59375
1645,44.03125,-115.53125
1646,44.03125,-115.46875
1647,44.03125,-115.40625
1648,44.03125,-115.34375
1649,44.03125,-115.28125
1650,44.03125,-115.21875
1651,44.03125,-115.15625
1652,44.03125,-115.09375
1653,44.03125,-115.03125
1654,44.03125,-114.96875
1655,44.03125,-114.90625
1656,44.03125,-114.84375
1657,44.03125,-114.78125
1658,44.03125,-114.71875
1659,44.03125,-114.65625
1660,44.03125,-114.59375
1661,44.03125,-114.53125
1662,44.03125,-114.46875
1663,44.03125,-114.40625
1664,44.03125,-114.34375
1665,44.03125,-114.28125
1666,44.03125,-114.21875
1667,44.03125,-114.15625
1668,44.03125,-114.09375
1669,44.03125,-114.03125
1670,44.03125,-113.96875
1671,44.03125,-113.90625
1672,44.03125,-113.71875
1673,44.03125,-113.65625
1674,44.03125,-113.59375
1675,44.03125,-113.53125
1676,44.03125,-113.46875
1677,44.03125,-113.40625
1678,44.03125,-113.34375
1679,44.03125,-113.28125
1680,44.03125,-113.09375
1681,44.03125,-113.03125
1682,44.03125,-112.96875
1683,44.03125,-112.90625
1684,44.03125,-111.96875
1685,44.03125,-111.90625
1686,44.03125,-111.84375
1687,44.03125,-111.78125
1688,44.03125,-111.71875
1689,44.03125,-111.65625
1690,44.03125,-111.59375
1691,44.03125,-111.53125
1692,44.03125,-111.46875
1693,44.03125,-111.40625
1694,44.03125,-111.34375
1695,44.03125,-111.28125
1696,44.03125,-111.21875
1697,44.03125,-111.15625
1698,44.03125,-111.09375
1699,44.03125,-111.03125
1700,44.03125,-110.96875
1701,44.03125,-110.90625
1702,44.03125,-110.84375
1703,44.03125,-110.78125
1704,44.03125,-110.71875
1705,44.03125,-110.65625
1706,44.03125,-110.59375
1707,44.03125,-110.53125
1708,44.03125,-110.46875
1709,44.03125,-110.40625
1710,44.03125,-110.34375
1711,44.03125,-110.28125
1712,44.03125,-110.21875
1713,44.03125,-110.15625
1714,44.03125,-110.09375
1715,44.03125,-110.03125
1716,44.03125,-109.96875
1717,44.03125,-109.90625
1718,44.03125,-109.84375
1719,44.03125,-109.78125
1720,44.03125,-109.71875
1721,44.03125,-109.65625
1722,44.03125,-109.59375
1723,44.03125,-109.53125
1724,44.03125,-109.46875
1725,44.03125,-109.40625
1726,44.03125,-109.34375
1727,44.03125,-109.28125
1728,44.03125,-109.21875
1729,44.03125,-109.15625
1730,44.09375,-116.40625
1731,44.09375,-116.21875
1732,44.09375,-116.15625
1733,44.09375,-116.09375
1734,44.09375,-116.03125
1735,44.09375,-115.96875
1736,44.09375,-115.90625
1737,44.09375,-115.84375
1738,44.09375,-115.78125
1739,44.09375,-115.71875
1740,44.09375,-115.65625
1741,44.09375,-115.59375
1742,44.09375,-115.53125
1743,44.09375,-115.46875
1744,44.09375,-115.40625
1745,44.09375,-115.34375
1746,44.09375,-115.28125
1747,44.09375,-115.21875
1748,44.09375,-115.15625
1749,44.09375,-115.09375
1750,44.09375,-115.03125
1751,44.09375,-114.96875
1752,44.09375,-114.90625
1753,44.09375,-114.84375
1754,44.09375,-114.78125
1755,44.09375,-114.71875
1756,44.09375,-114.65625
1757,44.09375,-114.59375
1758,44.09375,-114.53125
1759,44.09375,-114.46875
1760,44.09375,-114.40625
1761,44.09375,-114.34375
1762,44.09375,-114.28125
1763,44.09375,-114.21875
1764,44.09375,-114.15625
1765,44.09375,-114.09375
1766,44.09375,-114.03125
1767,44.09375,-113.78125
1768,44.09375,-113.71875
1769,44.09375,-113.65625
1770,44.09375,-113.59375
1771,44.09375,-113.53125
1772,44.09375,-113.46875
1773,44.09375,-113.40625
1774,44.09375,-113.34375
1775,44.09375,-113.28125
1776,44.09375,-113.15625
1777,44.09375,-113.09375
1778,44.09375,-113.03125
1779,44.09375,-112.96875
1780,44.09375,-112.90625
1781,44.09375,-112.78125
1782,44.09375,-112.71875
1783,44.09375,-112.03125
1784,44.09375,-111.96875
1785,44.09375,-111.90625
1786,44.09375,-111.84375
1787,44.09375,-111.78125
1788,44.09375,-111.71875
1789,44.09375,-111.65625
1790,44.09375,-111.59375
1791,44.09375,-111.53125
1792,44.09375,-111.46875
1793,44.09375,-111.40625
1794,44.09375,-111.34375
1795,44.09375,-111.28125
1796,44.09375,-111.21875
1797,44.09375,-111.15625
1798,44.09375,-111.09375
1799,44.09375,-111.03125
1800,44.09375,-110.96875
1801,44.09375,-110.90625
1802,44.09375,-110.84375
1803,44.09375,-110.78125
1804,44.09375,-110.71875
1805,44.09375,-110.65625
1806,44.09375,-110.59375
1807,44.09375,-110.53125
1808,44.09375,-110.46875
1809,44.09375,-110.40625
1810,44.09375,-110.34375
1811,44.09375,-110.28125
1812,44.09375,-110.21875
1813,44.09375,-110.15625
1814,44.09375,-110.09375
1815,44.09375,-110.03125
1816,44.09375,-109.96875
1817,44.09375,-109.90625
1818,44.09375,-109.84375
1819,44.09375,-109.78125
1820,44.09375,-109.71875
1821,44.09375,-109.65625
1822,44.09375,-109.59375
1823,44.09375,-109.53125
1824,44.09375,-109.46875
1825,44.09375,-109.40625
1826,44.09375,-109.34375
1827,44.09375,-109.28125
1828,44.15625,-116.46875
1829,44.15625,-116.40625
1830,44.15625,-116.34375
1831,44.15625,-116.21875
1832,44.15625,-116.15625
1833,44.15625,-116.09375
1834,44.15625,-116.03125
1835,44.15625,-115.96875
1836,44.15625,-115.90625
1837,44.15625,-115.84375
1838,44.15625,-115.78125
1839,44.15625,-115.71875
1840,44.15625,-115.65625
1841,44.15625,-115.59375
1842,44.15625,-115.53125
