,lat_greatbasin,lon_greatbasin
6138,40.90625,-118.53125
6139,40.90625,-118.46875
6140,40.90625,-118.40625
6141,40.90625,-118.34375
6142,40.90625,-118.28125
6143,40.90625,-118.21875
6144,40.90625,-118.15625
6145,40.90625,-118.09375
6146,40.90625,-118.03125
6147,40.90625,-117.96875
6148,40.90625,-117.90625
6149,40.90625,-117.84375
6150,40.90625,-117.78125
6151,40.90625,-117.71875
6152,40.90625,-117.53125
6153,40.90625,-117.46875
6154,40.90625,-117.40625
6155,40.90625,-117.34375
6156,40.90625,-117.28125
6157,40.90625,-117.21875
6158,40.90625,-117.15625
6159,40.90625,-117.09375
6160,40.90625,-117.03125
6161,40.90625,-116.96875
6162,40.90625,-116.90625
6163,40.90625,-116.84375
6164,40.90625,-116.78125
6165,40.90625,-116.71875
6166,40.90625,-116.65625
6167,40.90625,-116.59375
6168,40.90625,-116.53125
6169,40.90625,-116.46875
6170,40.90625,-116.40625
6171,40.90625,-116.34375
6172,40.90625,-116.28125
6173,40.90625,-116.21875
6174,40.90625,-116.15625
6175,40.90625,-116.09375
6176,40.90625,-116.03125
6177,40.90625,-115.96875
6178,40.90625,-115.90625
6179,40.90625,-115.84375
6180,40.90625,-115.78125
6181,40.90625,-115.71875
6182,40.90625,-115.65625
6183,40.90625,-115.59375
6184,40.90625,-115.53125
6185,40.90625,-115.46875
6186,40.90625,-115.40625
6187,40.90625,-115.34375
6188,40.90625,-115.28125
6189,40.90625,-115.03125
6190,40.90625,-114.96875
6191,40.90625,-114.90625
6192,40.90625,-114.84375
6193,40.90625,-114.78125
6194,40.90625,-114.71875
6195,40.90625,-114.65625
6196,40.90625,-114.53125
6197,40.90625,-114.46875
6198,40.90625,-114.40625
6199,40.90625,-114.34375
6200,40.90625,-114.28125
6201,40.90625,-114.21875
6202,40.90625,-114.15625
6203,40.90625,-114.09375
6204,40.90625,-114.03125
6205,40.90625,-113.96875
6206,40.90625,-113.90625
6207,40.90625,-113.84375
6208,40.90625,-113.78125
6209,40.90625,-113.71875
6210,40.90625,-113.65625
6211,40.90625,-113.59375
6212,40.90625,-113.53125
6213,40.90625,-113.46875
6214,40.90625,-113.40625
6215,40.90625,-113.34375
6216,40.90625,-113.28125
6217,40.90625,-113.21875
6218,40.90625,-113.15625
6219,40.90625,-113.09375
6220,40.90625,-113.03125
6221,40.90625,-112.96875
6222,40.90625,-112.90625
6223,40.90625,-112.84375
6224,40.90625,-112.78125
6225,40.90625,-112.71875
6226,40.90625,-112.65625
6227,40.90625,-112.59375
6228,40.90625,-112.53125
6229,40.90625,-112.46875
6230,40.90625,-112.40625
6231,40.90625,-112.21875
6232,40.90625,-112.15625
6233,40.90625,-112.09375
6234,40.90625,-112.03125
6235,40.90625,-111.96875
6236,40.90625,-111.90625
6237,40.90625,-111.40625
6238,40.96875,-119.96875
6239,40.96875,-119.90625
6240,40.96875,-119.84375
6241,40.96875,-119.78125
6242,40.96875,-119.71875
6243,40.96875,-119.65625
6244,40.96875,-119.59375
6245,40.96875,-119.46875
6246,40.96875,-119.40625
6247,40.96875,-119.34375
6248,40.96875,-119.28125
6249,40.96875,-119.21875
6250,40.96875,-119.15625
6251,40.96875,-119.09375
6252,40.96875,-119.03125
6253,40.96875,-118.96875
6254,40.96875,-118.90625
6255,40.96875,-118.84375
6256,40.96875,-118.78125
6257,40.96875,-118.71875
6258,40.96875,-118.65625
6259,40.96875,-118.59375
6260,40.96875,-118.53125
6261,40.96875,-118.46875
6262,40.96875,-118.40625
6263,40.96875,-118.34375
6264,40.96875,-118.28125
6265,40.96875,-118.21875
6266,40.96875,-118.15625
6267,40.96875,-118.09375
6268,40.96875,-118.03125
6269,40.96875,-117.96875
6270,40.96875,-117.90625
6271,40.96875,-117.84375
6272,40.96875,-117.78125
6273,40.96875,-117.71875
6274,40.96875,-117.65625
6275,40.96875,-117.59375
6276,40.96875,-117.53125
6277,40.96875,-117.46875
6278,40.96875,-117.40625
6279,40.96875,-117.34375
6280,40.96875,-117.28125
6281,40.96875,-117.21875
6282,40.96875,-117.15625
6283,40.96875,-117.09375
6284,40.96875,-117.03125
6285,40.96875,-116.96875
6286,40.96875,-116.90625
6287,40.96875,-116.84375
6288,40.96875,-116.78125
6289,40.96875,-116.71875
6290,40.96875,-116.65625
6291,40.96875,-116.59375
6292,40.96875,-116.53125
6293,40.96875,-116.46875
6294,40.96875,-116.40625
6295,40.96875,-116.34375
6296,40.96875,-116.28125
6297,40.96875,-116.21875
6298,40.96875,-116.15625
6299,40.96875,-116.09375
6300,40.96875,-116.03125
6301,40.96875,-115.96875
6302,40.96875,-115.90625
6303,40.96875,-115.84375
6304,40.96875,-115.78125
6305,40.96875,-115.71875
6306,40.96875,-115.65625
6307,40.96875,-115.59375
6308,40.96875,-115.53125
6309,40.96875,-115.46875
6310,40.96875,-115.40625
6311,40.96875,-115.34375
6312,40.96875,-115.28125
6313,40.96875,-115.03125
6314,40.96875,-114.96875
6315,40.96875,-114.90625
6316,40.96875,-114.78125
6317,40.96875,-114.71875
6318,40.96875,-114.65625
6319,40.96875,-114.46875
6320,40.96875,-114.40625
6321,40.96875,-114.34375
6322,40.96875,-114.28125
6323,40.96875,-114.21875
6324,40.96875,-114.15625
6325,40.96875,-114.09375
6326,40.96875,-114.03125
6327,40.96875,-113.96875
6328,40.96875,-113.90625
6329,40.96875,-113.84375
6330,40.96875,-113.78125
6331,40.96875,-113.71875
6332,40.96875,-113.65625
6333,40.96875,-113.59375
6334,40.96875,-113.53125
6335,40.96875,-113.46875
6336,40.96875,-113.40625
6337,40.96875,-113.34375
6338,40.96875,-113.28125
6339,40.96875,-113.21875
6340,40.96875,-113.15625
6341,40.96875,-113.09375
6342,40.96875,-113.03125
6343,40.96875,-112.96875
6344,40.96875,-112.90625
6345,40.96875,-112.84375
6346,40.96875,-112.78125
6347,40.96875,-112.71875
6348,40.96875,-112.65625
6349,40.96875,-112.59375
6350,40.96875,-112.53125
6351,40.96875,-112.46875
6352,40.96875,-112.40625
6353,40.96875,-112.21875
6354,40.96875,-112.15625
6355,40.96875,-112.09375
6356,40.96875,-112.03125
6357,40.96875,-111.96875
6358,40.96875,-111.90625
6359,40.96875,-111.46875
6360,40.96875,-111.40625
6361,40.96875,-111.21875
6362,41.03125,-120.09375
6363,41.03125,-120.03125
6364,41.03125,-119.96875
6365,41.03125,-119.90625
6366,41.03125,-119.84375
6367,41.03125,-119.78125
6368,41.03125,-119.71875
6369,41.03125,-119.65625
6370,41.03125,-119.46875
6371,41.03125,-119.40625
6372,41.03125,-119.34375
6373,41.03125,-119.28125
6374,41.03125,-119.21875
6375,41.03125,-119.15625
6376,41.03125,-119.09375
6377,41.03125,-119.03125
6378,41.03125,-118.96875
6379,41.03125,-118.90625
6380,41.03125,-118.84375
6381,41.03125,-118.78125
6382,41.03125,-118.71875
6383,41.03125,-118.65625
6384,41.03125,-118.59375
6385,41.03125,-118.53125
6386,41.03125,-118.46875
6387,41.03125,-118.40625
6388,41.03125,-118.34375
6389,41.03125,-118.28125
6390,41.03125,-118.21875
6391,41.03125,-118.15625
6392,41.03125,-118.09375
6393,41.03125,-118.03125
6394,41.03125,-117.96875
6395,41.03125,-117.90625
6396,41.03125,-117.84375
6397,41.03125,-117.78125
6398,41.03125,-117.71875
6399,41.03125,-117.65625
6400,41.03125,-117.59375
6401,41.03125,-117.53125
6402,41.03125,-117.46875
6403,41.03125,-117.40625
6404,41.03125,-117.34375
6405,41.03125,-117.28125
6406,41.03125,-117.21875
6407,41.03125,-117.15625
6408,41.03125,-117.09375
6409,41.03125,-117.03125
6410,41.03125,-116.96875
6411,41.03125,-116.90625
6412,41.03125,-116.84375
6413,41.03125,-116.78125
6414,41.03125,-116.71875
6415,41.03125,-116.65625
6416,41.03125,-116.59375
6417,41.03125,-116.53125
6418,41.03125,-116.46875
6419,41.03125,-116.40625
6420,41.03125,-116.34375
6421,41.03125,-116.21875
6422,41.03125,-116.15625
6423,41.03125,-116.09375
6424,41.03125,-116.03125
6425,41.03125,-115.96875
6426,41.03125,-115.90625
6427,41.03125,-115.84375
6428,41.03125,-115.71875
6429,41.03125,-115.65625
6430,41.03125,-115.59375
6431,41.03125,-115.53125
6432,41.03125,-115.46875
6433,41.03125,-115.40625
6434,41.03125,-115.34375
6435,41.03125,-115.28125
6436,41.03125,-115.21875
6437,41.03125,-114.96875
6438,41.03125,-114.90625
6439,41.03125,-114.78125
6440,41.03125,-114.71875
6441,41.03125,-114.65625
6442,41.03125,-114.46875
6443,41.03125,-114.40625
6444,41.03125,-114.34375
6445,41.03125,-114.28125
6446,41.03125,-114.21875
6447,41.03125,-114.15625
6448,41.03125,-114.03125
6449,41.03125,-113.96875
6450,41.03125,-113.90625
6451,41.03125,-113.84375
6452,41.03125,-113.78125
6453,41.03125,-113.71875
6454,41.03125,-113.65625
6455,41.03125,-113.59375
6456,41.03125,-113.53125
6457,41.03125,-113.46875
6458,41.03125,-113.40625
6459,41.03125,-113.34375
6460,41.03125,-113.28125
6461,41.03125,-113.21875
6462,41.03125,-113.15625
6463,41.03125,-113.09375
6464,41.03125,-113.03125
6465,41.03125,-112.96875
6466,41.03125,-112.90625
6467,41.03125,-112.84375
6468,41.03125,-112.78125
6469,41.03125,-112.59375
6470,41.03125,-112.53125
6471,41.03125,-112.34375
6472,41.03125,-112.28125
6473,41.03125,-112.21875
6474,41.03125,-112.15625
6475,41.03125,-112.09375
6476,41.03125,-112.03125
6477,41.03125,-111.96875
6478,41.03125,-111.90625
6479,41.03125,-111.71875
6480,41.03125,-111.65625
6481,41.03125,-111.53125
6482,41.03125,-111.46875
6483,41.09375,-119.96875
6484,41.09375,-119.84375
6485,41.09375,-119.78125
6486,41.09375,-119.71875
6487,41.09375,-119.65625
6488,41.09375,-119.59375
6489,41.09375,-119.53125
6490,41.09375,-119.34375
6491,41.09375,-119.21875
6492,41.09375,-119.15625
6493,41.09375,-119.09375
6494,41.09375,-119.03125
6495,41.09375,-118.96875
6496,41.09375,-118.90625
6497,41.09375,-118.84375
6498,41.09375,-118.78125
6499,41.09375,-118.71875
6500,41.09375,-118.65625
6501,41.09375,-118.59375
6502,41.09375,-118.53125
6503,41.09375,-118.46875
6504,41.09375,-118.40625
6505,41.09375,-118.34375
6506,41.09375,-118.28125
6507,41.09375,-118.21875
6508,41.09375,-118.15625
6509,41.09375,-118.09375
6510,41.09375,-118.03125
6511,41.09375,-117.96875
6512,41.09375,-117.90625
6513,41.09375,-117.84375
6514,41.09375,-117.78125
6515,41.09375,-117.71875
6516,41.09375,-117.65625
6517,41.09375,-117.59375
6518,41.09375,-117.53125
6519,41.09375,-117.46875
6520,41.09375,-117.40625
6521,41.09375,-117.34375
6522,41.09375,-117.28125
6523,41.09375,-117.21875
6524,41.09375,-117.15625
6525,41.09375,-117.09375
6526,41.09375,-117.03125
6527,41.09375,-116.96875
6528,41.09375,-116.90625
6529,41.09375,-116.84375
6530,41.09375,-116.78125
6531,41.09375,-116.71875
6532,41.09375,-116.65625
6533,41.09375,-116.59375
6534,41.09375,-116.53125
6535,41.09375,-116.46875
6536,41.09375,-116.40625
6537,41.09375,-116.34375
6538,41.09375,-116.15625
6539,41.09375,-116.09375
6540,41.09375,-116.03125
6541,41.09375,-115.90625
6542,41.09375,-115.84375
6543,41.09375,-115.78125
6544,41.09375,-115.65625
6545,41.09375,-115.59375
6546,41.09375,-115.53125
6547,41.09375,-115.46875
6548,41.09375,-115.40625
6549,41.09375,-115.34375
6550,41.09375,-115.28125
6551,41.09375,-115.21875
6552,41.09375,-115.15625
6553,41.09375,-115.09375
6554,41.09375,-115.03125
6555,41.09375,-114.96875
6556,41.09375,-114.90625
6557,41.09375,-114.78125
6558,41.09375,-114.71875
6559,41.09375,-114.65625
6560,41.09375,-114.46875
6561,41.09375,-114.40625
6562,41.09375,-114.34375
6563,41.09375,-114.21875
6564,41.09375,-114.15625
6565,41.09375,-114.09375
6566,41.09375,-113.96875
6567,41.09375,-113.90625
6568,41.09375,-113.84375
6569,41.09375,-113.78125
6570,41.09375,-113.71875
6571,41.09375,-113.65625
6572,41.09375,-113.59375
6573,41.09375,-113.53125
6574,41.09375,-113.46875
6575,41.09375,-113.40625
6576,41.09375,-113.34375
6577,41.09375,-113.28125
6578,41.09375,-113.21875
6579,41.09375,-113.15625
6580,41.09375,-113.09375
6581,41.09375,-113.03125
6582,41.09375,-112.96875
6583,41.09375,-112.90625
6584,41.09375,-112.84375
6585,41.09375,-112.78125
6586,41.09375,-112.59375
6587,41.09375,-112.53125
6588,41.09375,-112.34375
6589,41.09375,-112.28125
6590,41.09375,-112.21875
6591,41.09375,-112.15625
6592,41.09375,-112.09375
6593,41.09375,-112.03125
6594,41.09375,-111.96875
6595,41.09375,-111.90625
6596,41.09375,-111.28125
6597,41.09375,-111.21875
6598,41.09375,-111.15625
6599,41.15625,-119.90625
6600,41.15625,-119.84375
6601,41.15625,-119.78125
6602,41.15625,-119.71875
6603,41.15625,-119.65625
6604,41.15625,-119.59375
6605,41.15625,-119.53125
6606,41.15625,-119.46875
6607,41.15625,-119.40625
6608,41.15625,-119.34375
6609,41.15625,-119.28125
6610,41.15625,-119.21875
6611,41.15625,-119.15625
6612,41.15625,-119.09375
6613,41.15625,-119.03125
6614,41.15625,-118.96875
6615,41.15625,-118.90625
6616,41.15625,-118.84375
6617,41.15625,-118.78125
6618,41.15625,-118.71875
6619,41.15625,-118.65625
6620,41.15625,-118.59375
6621,41.15625,-118.53125
6622,41.15625,-118.46875
6623,41.15625,-118.40625
6624,41.15625,-118.34375
6625,41.15625,-118.28125
6626,41.15625,-118.21875
6627,41.15625,-118.15625
6628,41.15625,-118.09375
6629,41.15625,-118.03125
6630,41.15625,-117.96875
6631,41.15625,-117.90625
6632,41.15625,-117.84375
6633,41.15625,-117.78125
6634,41.15625,-117.71875
6635,41.15625,-117.65625
6636,41.15625,-117.59375
6637,41.15625,-117.53125
6638,41.15625,-117.46875
6639,41.15625,-117.40625
6640,41.15625,-117.28125
6641,41.15625,-117.21875
6642,41.15625,-117.15625
6643,41.15625,-117.09375
6644,41.15625,-117.03125
6645,41.15625,-116.96875
6646,41.15625,-116.90625
6647,41.15625,-116.84375
6648,41.15625,-116.78125
6649,41.15625,-116.71875
6650,41.15625,-116.65625
6651,41.15625,-116.59375
6652,41.15625,-116.53125
6653,41.15625,-116.46875
6654,41.15625,-116.40625
6655,41.15625,-116.34375
6656,41.15625,-116.15625
6657,41.15625,-116.09375
6658,41.15625,-116.03125
6659,41.15625,-115.90625
6660,41.15625,-115.84375
6661,41.15625,-115.78125
6662,41.15625,-115.59375
6663,41.15625,-115.53125
6664,41.15625,-115.46875
6665,41.15625,-115.40625
6666,41.15625,-115.34375
6667,41.15625,-115.28125
6668,41.15625,-115.21875
6669,41.15625,-115.15625
6670,41.15625,-115.09375
6671,41.15625,-115.03125
6672,41.15625,-114.96875
6673,41.15625,-114.90625
6674,41.15625,-114.84375
6675,41.15625,-114.78125
6676,41.15625,-114.71875
6677,41.15625,-114.65625
6678,41.15625,-114.46875
6679,41.15625,-114.40625
6680,41.15625,-114.34375
6681,41.15625,-114.28125
6682,41.15625,-114.21875
6683,41.15625,-114.15625
6684,41.15625,-114.09375
6685,41.15625,-114.03125
6686,41.15625,-113.96875
6687,41.15625,-113.90625
6688,41.15625,-113.84375
6689,41.15625,-113.78125
6690,41.15625,-113.71875
6691,41.15625,-113.65625
6692,41.15625,-113.59375
6693,41.15625,-113.53125
6694,41.15625,-113.46875
6695,41.15625,-113.40625
6696,41.15625,-113.34375
6697,41.15625,-113.28125
6698,41.15625,-113.21875
6699,41.15625,-113.15625
6700,41.15625,-113.09375
6701,41.15625,-113.03125
6702,41.15625,-112.96875
6703,41.15625,-112.90625
6704,41.15625,-112.84375
6705,41.15625,-112.78125
6706,41.15625,-112.59375
6707,41.15625,-112.53125
6708,41.15625,-112.46875
6709,41.15625,-112.40625
6710,41.15625,-112.34375
6711,41.15625,-112.28125
6712,41.15625,-112.21875
6713,41.15625,-112.15625
6714,41.15625,-112.09375
6715,41.15625,-112.03125
6716,41.15625,-111.96875
6717,41.15625,-111.21875
6718,41.15625,-111.15625
6719,41.21875,-119.84375
6720,41.21875,-119.78125
6721,41.21875,-119.71875
6722,41.21875,-119.65625
6723,41.21875,-119.59375
6724,41.21875,-119.53125
6725,41.21875,-119.46875
6726,41.21875,-119.40625
6727,41.21875,-119.34375
6728,41.21875,-119.28125
6729,41.21875,-119.21875
6730,41.21875,-119.15625
6731,41.21875,-119.09375
6732,41.21875,-119.03125
6733,41.21875,-118.96875
6734,41.21875,-118.90625
6735,41.21875,-118.84375
6736,41.21875,-118.78125
6737,41.21875,-118.71875
6738,41.21875,-118.65625
6739,41.21875,-118.59375
6740,41.21875,-118.46875
6741,41.21875,-118.40625
6742,41.21875,-118.34375
6743,41.21875,-118.28125
6744,41.21875,-118.21875
6745,41.21875,-118.15625
6746,41.21875,-118.09375
6747,41.21875,-118.03125
6748,41.21875,-117.96875
6749,41.21875,-117.90625
6750,41.21875,-117.84375
6751,41.21875,-117.78125
6752,41.21875,-117.71875
6753,41.21875,-117.65625
6754,41.21875,-117.59375
6755,41.21875,-117.53125
6756,41.21875,-117.46875
6757,41.21875,-117.40625
6758,41.21875,-117.34375
6759,41.21875,-117.21875
6760,41.21875,-117.15625
6761,41.21875,-117.09375
6762,41.21875,-117.03125
6763,41.21875,-116.84375
6764,41.21875,-116.78125
6765,41.21875,-116.71875
6766,41.21875,-116.65625
6767,41.21875,-116.59375
6768,41.21875,-116.53125
6769,41.21875,-116.46875
6770,41.21875,-116.40625
6771,41.21875,-116.34375
6772,41.21875,-116.09375
6773,41.21875,-116.03125
6774,41.21875,-115.96875
6775,41.21875,-115.90625
6776,41.21875,-115.84375
6777,41.21875,-115.78125
6778,41.21875,-115.71875
6779,41.21875,-115.59375
6780,41.21875,-115.53125
6781,41.21875,-115.46875
6782,41.21875,-115.40625
6783,41.21875,-115.34375
6784,41.21875,-115.28125
6785,41.21875,-115.21875
6786,41.21875,-115.15625
6787,41.21875,-115.09375
6788,41.21875,-115.03125
6789,41.21875,-114.96875
6790,41.21875,-114.90625
6791,41.21875,-114.84375
6792,41.21875,-114.78125
6793,41.21875,-114.71875
6794,41.21875,-114.65625
6795,41.21875,-114.59375
6796,41.21875,-114.53125
6797,41.21875,-114.46875
6798,41.21875,-114.28125
6799,41.21875,-114.21875
6800,41.21875,-114.15625
6801,41.21875,-114.09375
6802,41.21875,-114.03125
6803,41.21875,-113.96875
6804,41.21875,-113.90625
6805,41.21875,-113.84375
6806,41.21875,-113.78125
6807,41.21875,-113.71875
6808,41.21875,-113.65625
6809,41.21875,-113.59375
6810,41.21875,-113.53125
6811,41.21875,-113.46875
6812,41.21875,-113.40625
6813,41.21875,-113.34375
6814,41.21875,-113.28125
6815,41.21875,-113.21875
6816,41.21875,-113.15625
6817,41.21875,-113.09375
6818,41.21875,-113.03125
6819,41.21875,-112.96875
6820,41.21875,-112.90625
6821,41.21875,-112.84375
6822,41.21875,-112.78125
6823,41.21875,-112.59375
6824,41.21875,-112.53125
6825,41.21875,-112.46875
6826,41.21875,-112.40625
6827,41.21875,-112.34375
6828,41.21875,-112.28125
6829,41.21875,-112.21875
6830,41.21875,-112.15625
6831,41.21875,-112.09375
6832,41.21875,-112.03125
6833,41.21875,-111.96875
6834,41.21875,-111.21875
6835,41.21875,-111.15625
6836,41.21875,-111.09375
6837,41.21875,-111.03125
6838,41.21875,-110.96875
6839,41.21875,-110.90625
6840,41.28125,-119.84375
6841,41.28125,-119.78125
6842,41.28125,-119.71875
6843,41.28125,-119.65625
6844,41.28125,-119.59375
6845,41.28125,-119.53125
6846,41.28125,-119.46875
6847,41.28125,-119.40625
6848,41.28125,-119.34375
6849,41.28125,-119.28125
6850,41.28125,-119.21875
6851,41.28125,-119.15625
6852,41.28125,-119.09375
6853,41.28125,-118.96875
6854,41.28125,-118.90625
6855,41.28125,-118.84375
6856,41.28125,-118.78125
6857,41.28125,-118.71875
6858,41.28125,-118.65625
6859,41.28125,-118.59375
6860,41.28125,-118.53125
6861,41.28125,-118.46875
6862,41.28125,-118.34375
6863,41.28125,-118.28125
6864,41.28125,-118.21875
6865,41.28125,-118.15625
6866,41.28125,-118.09375
6867,41.28125,-118.03125
6868,41.28125,-117.96875
6869,41.28125,-117.90625
6870,41.28125,-117.84375
6871,41.28125,-117.78125
6872,41.28125,-117.71875
6873,41.28125,-117.65625
6874,41.28125,-117.59375
6875,41.28125,-117.53125
6876,41.28125,-117.46875
6877,41.28125,-117.40625
6878,41.28125,-117.34375
6879,41.28125,-117.28125
6880,41.28125,-117.21875
6881,41.28125,-117.15625
6882,41.28125,-117.09375
6883,41.28125,-117.03125
6884,41.28125,-116.78125
6885,41.28125,-116.71875
6886,41.28125,-116.65625
6887,41.28125,-116.59375
6888,41.28125,-116.53125
6889,41.28125,-116.46875
6890,41.28125,-116.40625
6891,41.28125,-115.96875
6892,41.28125,-115.90625
6893,41.28125,-115.84375
6894,41.28125,-115.78125
6895,41.28125,-115.71875
6896,41.28125,-115.65625
6897,41.28125,-115.59375
6898,41.28125,-115.53125
6899,41.28125,-115.46875
6900,41.28125,-115.40625
6901,41.28125,-115.34375
6902,41.28125,-115.28125
6903,41.28125,-115.21875
6904,41.28125,-115.15625
6905,41.28125,-115.09375
6906,41.28125,-115.03125
6907,41.28125,-114.96875
6908,41.28125,-114.90625
6909,41.28125,-114.84375
6910,41.28125,-114.78125
6911,41.28125,-114.65625
6912,41.28125,-114.59375
6913,41.28125,-114.53125
6914,41.28125,-114.46875
6915,41.28125,-114.40625
6916,41.28125,-114.28125
6917,41.28125,-114.21875
6918,41.28125,-114.15625
6919,41.28125,-114.09375
6920,41.28125,-114.03125
6921,41.28125,-113.96875
6922,41.28125,-113.90625
6923,41.28125,-113.84375
6924,41.28125,-113.78125
6925,41.28125,-113.71875
6926,41.28125,-113.65625
6927,41.28125,-113.59375
6928,41.28125,-113.53125
6929,41.28125,-113.46875
6930,41.28125,-113.40625
6931,41.28125,-113.34375
6932,41.28125,-113.28125
6933,41.28125,-113.21875
6934,41.28125,-113.15625
6935,41.28125,-113.09375
6936,41.28125,-113.03125
6937,41.28125,-112.96875
6938,41.28125,-112.90625
6939,41.28125,-112.59375
6940,41.28125,-112.53125
6941,41.28125,-112.46875
6942,41.28125,-112.40625
6943,41.28125,-112.34375
6944,41.28125,-112.28125
6945,41.28125,-112.21875
6946,41.28125,-112.15625
6947,41.28125,-112.09375
6948,41.28125,-112.03125
6949,41.28125,-111.96875
6950,41.28125,-111.21875
6951,41.28125,-111.15625
6952,41.28125,-111.09375
6953,41.28125,-111.03125
6954,41.28125,-110.96875
6955,41.28125,-110.90625
6956,41.28125,-110.84375
6957,41.34375,-119.84375
6958,41.34375,-119.78125
6959,41.34375,-119.71875
6960,41.34375,-119.65625
6961,41.34375,-119.59375
6962,41.34375,-119.53125
6963,41.34375,-119.46875
6964,41.34375,-119.40625
6965,41.34375,-119.34375
6966,41.34375,-119.28125
6967,41.34375,-119.21875
6968,41.34375,-119.15625
6969,41.34375,-119.03125
6970,41.34375,-118.96875
6971,41.34375,-118.90625
6972,41.34375,-118.84375
6973,41.34375,-118.78125
6974,41.34375,-118.71875
6975,41.34375,-118.65625
6976,41.34375,-118.59375
6977,41.34375,-118.53125
6978,41.34375,-118.34375
6979,41.34375,-118.28125
6980,41.34375,-118.21875
6981,41.34375,-118.15625
6982,41.34375,-118.09375
6983,41.34375,-118.03125
6984,41.34375,-117.96875
6985,41.34375,-117.90625
6986,41.34375,-117.84375
6987,41.34375,-117.78125
6988,41.34375,-117.71875
6989,41.34375,-117.65625
6990,41.34375,-117.59375
6991,41.34375,-117.53125
6992,41.34375,-117.46875
6993,41.34375,-117.40625
6994,41.34375,-117.34375
6995,41.34375,-117.28125
6996,41.34375,-117.21875
6997,41.34375,-117.15625
6998,41.34375,-117.09375
6999,41.34375,-117.03125
7000,41.34375,-116.78125
7001,41.34375,-116.71875
7002,41.34375,-116.65625
7003,41.34375,-116.59375
7004,41.34375,-116.53125
7005,41.34375,-116.46875
7006,41.34375,-115.84375
7007,41.34375,-115.78125
7008,41.34375,-115.71875
7009,41.34375,-115.65625
7010,41.34375,-115.59375
7011,41.34375,-115.53125
7012,41.34375,-115.40625
7013,41.34375,-115.34375
7014,41.34375,-115.28125
7015,41.34375,-115.21875
7016,41.34375,-115.15625
7017,41.34375,-115.09375
7018,41.34375,-115.03125
7019,41.34375,-114.84375
7020,41.34375,-114.78125
7021,41.34375,-114.71875
7022,41.34375,-114.65625
7023,41.34375,-114.59375
7024,41.34375,-114.53125
7025,41.34375,-114.46875
7026,41.34375,-114.40625
7027,41.34375,-114.28125
7028,41.34375,-114.21875
7029,41.34375,-114.15625
7030,41.34375,-114.09375
7031,41.34375,-114.03125
7032,41.34375,-113.96875
7033,41.34375,-113.90625
7034,41.34375,-113.84375
7035,41.34375,-113.78125
7036,41.34375,-113.71875
7037,41.34375,-113.65625
7038,41.34375,-113.59375
7039,41.34375,-113.53125
7040,41.34375,-113.46875
7041,41.34375,-113.40625
7042,41.34375,-113.34375
7043,41.34375,-113.28125
7044,41.34375,-113.21875
7045,41.34375,-113.15625
7046,41.34375,-113.09375
7047,41.34375,-113.03125
7048,41.34375,-112.96875
7049,41.34375,-112.90625
7050,41.34375,-112.59375
7051,41.34375,-112.53125
7052,41.34375,-112.46875
7053,41.34375,-112.40625
7054,41.34375,-112.34375
7055,41.34375,-112.28125
7056,41.34375,-112.21875
7057,41.34375,-112.15625
7058,41.34375,-112.09375
7059,41.34375,-112.03125
7060,41.34375,-111.21875
7061,41.34375,-111.15625
7062,41.34375,-111.09375
7063,41.34375,-111.03125
7064,41.34375,-110.96875
7065,41.34375,-110.90625
7066,41.40625,-119.90625
7067,41.40625,-119.84375
7068,41.40625,-119.78125
7069,41.40625,-119.71875
7070,41.40625,-119.65625
7071,41.40625,-119.59375
7072,41.40625,-119.53125
7073,41.40625,-119.46875
7074,41.40625,-119.40625
7075,41.40625,-119.34375
7076,41.40625,-119.28125
7077,41.40625,-119.21875
7078,41.40625,-119.15625
7079,41.40625,-119.09375
7080,41.40625,-119.03125
7081,41.40625,-118.90625
7082,41.40625,-118.84375
7083,41.40625,-118.78125
7084,41.40625,-118.71875
7085,41.40625,-118.65625
7086,41.40625,-118.59375
7087,41.40625,-118.53125
7088,41.40625,-118.46875
7089,41.40625,-118.40625
7090,41.40625,-118.34375
7091,41.40625,-118.28125
7092,41.40625,-118.21875
7093,41.40625,-118.15625
7094,41.40625,-118.09375
7095,41.40625,-118.03125
7096,41.40625,-117.96875
7097,41.40625,-117.90625
7098,41.40625,-117.84375
7099,41.40625,-117.78125
7100,41.40625,-117.59375
7101,41.40625,-117.53125
7102,41.40625,-117.46875
7103,41.40625,-117.40625
7104,41.40625,-117.34375
7105,41.40625,-117.28125
7106,41.40625,-117.21875
7107,41.40625,-117.15625
7108,41.40625,-117.09375
7109,41.40625,-117.03125
7110,41.40625,-116.96875
7111,41.40625,-116.90625
7112,41.40625,-116.84375
7113,41.40625,-116.78125
7114,41.40625,-116.71875
7115,41.40625,-116.65625
7116,41.40625,-116.53125
7117,41.40625,-115.84375
7118,41.40625,-115.78125
7119,41.40625,-115.65625
7120,41.40625,-115.59375
7121,41.40625,-115.53125
7122,41.40625,-115.40625
7123,41.40625,-115.34375
7124,41.40625,-115.28125
7125,41.40625,-115.21875
7126,41.40625,-115.15625
7127,41.40625,-115.09375
7128,41.40625,-114.90625
7129,41.40625,-114.84375
7130,41.40625,-114.78125
7131,41.40625,-114.71875
7132,41.40625,-114.65625
7133,41.40625,-114.59375
7134,41.40625,-114.53125
7135,41.40625,-114.46875
